Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Customer_no,Segment,Segment_no,Country,City,State,State_no,Postal Code,Region,Region_no,Product ID,Category,Category_no,Sub-Category,Sub-Category_no,Product Name,Product Name_no,Sales,Quantity,Discount,Profit,Returned
7391,CA-2017-108035,29/11/2017,03/12/2017,Standard Class,TT-21070,Ted Trevino,409,Consumer,1,United States,Chattanooga,Tennessee,41,37421,South,1,FUR-FU-10004017,Furniture,1,Furnishings,5,"Executive Impressions 13"" Chairman Wall Clock",618,101.52,5,0.2,19.035,FALSE
3832,US-2015-111927,14/11/2015,19/11/2015,Standard Class,LS-17230,Lycoris Saunders,617,Consumer,1,United States,Dover,Delaware,7,19901,East,3,FUR-FU-10004017,Furniture,1,Furnishings,5,"Executive Impressions 13"" Chairman Wall Clock",618,76.14,3,0,26.649,FALSE
4570,CA-2014-169460,19/04/2014,21/04/2014,Second Class,NF-18595,Nicole Fjeld,602,Home Office,3,United States,San Jose,California,4,95123,West,2,FUR-FU-10004017,Furniture,1,Furnishings,5,"Executive Impressions 13"" Chairman Wall Clock",618,76.14,3,0,26.649,FALSE
8031,CA-2016-158806,07/01/2016,11/01/2016,Standard Class,NM-18520,Neoma Murray,109,Consumer,1,United States,Amarillo,Texas,42,79109,Central,4,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,23.076,3,0.6,-10.9611,FALSE
7288,CA-2016-149965,20/06/2016,25/06/2016,Standard Class,BS-11365,Bill Shonely,90,Corporate,2,United States,Oklahoma City,Oklahoma,35,73120,Central,4,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,57.69,3,0,23.6529,FALSE
2646,CA-2014-131002,07/09/2014,12/09/2014,Second Class,TB-21400,Tom Boeckenhauer,111,Consumer,1,United States,Tulsa,Oklahoma,35,74133,Central,4,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,57.69,3,0,23.6529,FALSE
5758,CA-2015-119634,11/08/2015,16/08/2015,Standard Class,BW-11065,Barry Weirich,766,Consumer,1,United States,Raleigh,North Carolina,32,27604,South,1,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,46.152,3,0.2,12.1149,FALSE
8677,CA-2017-163265,16/02/2017,21/02/2017,Standard Class,JS-16030,Joy Smith,80,Consumer,1,United States,Decatur,Illinois,12,62521,Central,4,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,7.692,1,0.6,-3.6537,FALSE
2759,CA-2016-146171,11/03/2016,15/03/2016,Standard Class,JP-16135,Julie Prescott,601,Home Office,3,United States,Columbus,Georgia,10,31907,South,1,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,76.92,4,0,31.5372,FALSE
2695,CA-2014-143182,15/10/2014,20/10/2014,Standard Class,DL-12865,Dan Lawera,438,Consumer,1,United States,Hialeah,Florida,9,33012,South,1,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,15.384,1,0.2,4.0383,FALSE
2701,CA-2014-145317,18/03/2014,23/03/2014,Standard Class,SM-20320,Sean Miller,616,Home Office,3,United States,Jacksonville,Florida,9,32216,South,1,FUR-FU-10004270,Furniture,1,Furnishings,5,"Executive Impressions 13"" Clairmont Wall Clock",619,30.768,2,0.2,8.0766,FALSE
7143,CA-2014-122217,24/11/2014,29/11/2014,Standard Class,HP-14815,Harold Pawlan,306,Home Office,3,United States,Virginia Beach,Virginia,45,23464,South,1,FUR-FU-10002045,Furniture,1,Furnishings,5,"Executive Impressions 14""",620,111.15,5,0,48.906,FALSE
2588,CA-2017-131695,30/06/2017,06/07/2017,Standard Class,RA-19285,Ralph Arnett,349,Consumer,1,United States,New York City,New York,31,10024,East,3,FUR-FU-10002045,Furniture,1,Furnishings,5,"Executive Impressions 14""",620,22.23,1,0,9.7812,FALSE
3469,CA-2016-146143,14/12/2016,19/12/2016,Standard Class,MC-17845,Michael Chen,591,Consumer,1,United States,Jackson,Mississippi,23,39212,South,1,FUR-FU-10002045,Furniture,1,Furnishings,5,"Executive Impressions 14""",620,133.38,6,0,58.6872,FALSE
8394,CA-2016-142594,01/12/2016,06/12/2016,Second Class,EJ-14155,Eva Jacobs,70,Consumer,1,United States,Franklin,Massachusetts,20,2038,East,3,FUR-FU-10002045,Furniture,1,Furnishings,5,"Executive Impressions 14""",620,111.15,5,0,48.906,FALSE
3022,CA-2015-123568,08/11/2015,14/11/2015,Standard Class,SC-20095,Sanjit Chand,433,Consumer,1,United States,West Jordan,Utah,43,84084,West,2,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,66.69,3,0,22.0077,TRUE
7449,CA-2017-115448,11/11/2017,14/11/2017,First Class,MH-18025,Michelle Huthwaite,595,Consumer,1,United States,Knoxville,Tennessee,41,37918,South,1,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,88.92,5,0.2,14.4495,FALSE
854,CA-2016-123274,19/02/2016,24/02/2016,Standard Class,GT-14710,Greg Tran,45,Consumer,1,United States,New York City,New York,31,10035,East,3,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,44.46,2,0,14.6718,FALSE
4973,US-2016-153815,06/11/2016,09/11/2016,First Class,KL-16555,Kelly Lampkin,635,Corporate,2,United States,Jacksonville,Florida,9,32216,South,1,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,35.568,2,0.2,5.7798,FALSE
801,CA-2017-105809,20/02/2017,23/02/2017,First Class,HW-14935,Helen Wasserman,661,Corporate,2,United States,San Diego,California,4,92105,West,2,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,22.23,1,0,7.3359,FALSE
3677,CA-2015-156440,05/12/2015,09/12/2015,Standard Class,MH-17620,Matt Hagelstein,767,Corporate,2,United States,San Diego,California,4,92105,West,2,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,44.46,2,0,14.6718,TRUE
3129,CA-2014-136399,16/12/2014,17/12/2014,First Class,CC-12100,Chad Cunningham,237,Home Office,3,United States,Los Angeles,California,4,90049,West,2,FUR-FU-10004090,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock",621,44.46,2,0,14.6718,FALSE
8212,CA-2016-116337,07/11/2016,12/11/2016,Standard Class,MC-17845,Michael Chen,591,Consumer,1,United States,Dallas,Texas,42,75220,Central,4,FUR-FU-10002030,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",622,44.46,5,0.6,-17.784,FALSE
8728,CA-2015-103870,27/12/2015,31/12/2015,Standard Class,SP-20860,Sung Pak,453,Corporate,2,United States,Murfreesboro,Tennessee,41,37130,South,1,FUR-FU-10002030,Furniture,1,Furnishings,5,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",622,53.352,3,0.2,16.0056,FALSE
6223,CA-2017-140627,23/12/2017,27/12/2017,Standard Class,DK-12985,Darren Koutras,648,Consumer,1,United States,Hendersonville,Tennessee,41,37075,South,1,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,72.704,4,0.2,19.0848,FALSE
223,CA-2015-169397,24/12/2015,27/12/2015,First Class,JB-15925,Joni Blumstein,450,Consumer,1,United States,Dublin,Ohio,34,43017,East,3,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,72.704,4,0.2,19.0848,TRUE
9286,CA-2015-102778,21/11/2015,24/11/2015,First Class,JH-15820,John Huston,487,Consumer,1,United States,Monroe,North Carolina,32,28110,South,1,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,18.176,1,0.2,4.7712,FALSE
6216,CA-2015-161711,28/11/2015,03/12/2015,Standard Class,MC-17425,Mark Cousins,678,Corporate,2,United States,New York City,New York,31,10035,East,3,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,68.16,3,0,27.9456,FALSE
7335,CA-2015-125563,11/04/2015,17/04/2015,Standard Class,PR-18880,Patrick Ryan,205,Consumer,1,United States,Tampa,Florida,9,33614,South,1,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,54.528,3,0.2,14.3136,FALSE
6837,CA-2017-142643,15/10/2017,20/10/2017,Standard Class,DL-13495,Dionis Lloyd,37,Corporate,2,United States,Thousand Oaks,California,4,91360,West,2,FUR-FU-10000087,Furniture,1,Furnishings,5,"Executive Impressions 14"" Two-Color Numerals Wall Clock",623,22.72,1,0,9.3152,FALSE
8044,US-2017-133081,11/03/2017,15/03/2017,Standard Class,PV-18985,Paul Van Hugh,652,Home Office,3,United States,Cambridge,Massachusetts,20,2138,East,3,FUR-FU-10001379,Furniture,1,Furnishings,5,"Executive Impressions 16-1/2"" Circular Wall Clock",624,26.72,1,0,11.7568,FALSE
8901,CA-2016-150483,31/05/2016,04/06/2016,Standard Class,BP-11290,Beth Paige,568,Consumer,1,United States,Decatur,Illinois,12,62521,Central,4,FUR-FU-10001379,Furniture,1,Furnishings,5,"Executive Impressions 16-1/2"" Circular Wall Clock",624,32.064,3,0.6,-12.8256,FALSE
1865,US-2016-100839,13/10/2016,17/10/2016,Standard Class,NC-18625,Noah Childs,574,Corporate,2,United States,Aurora,Colorado,5,80013,West,2,FUR-FU-10001617,Furniture,1,Furnishings,5,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",625,24.96,3,0.2,4.368,FALSE
9676,CA-2016-137393,06/05/2016,10/05/2016,Standard Class,GM-14500,Gene McClure,517,Consumer,1,United States,Bakersfield,California,4,93309,West,2,FUR-FU-10001617,Furniture,1,Furnishings,5,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",625,41.6,4,0,14.144,FALSE
8734,CA-2017-116988,27/06/2017,29/06/2017,Second Class,PW-19030,Pauline Webber,361,Corporate,2,United States,Seattle,Washington,46,98105,West,2,FUR-FU-10001290,Furniture,1,Furnishings,5,Executive Impressions Supervisor Wall Clock,626,126.3,3,0,40.416,FALSE
1597,CA-2017-132234,16/10/2017,18/10/2017,First Class,MY-17380,Maribeth Yedwab,579,Corporate,2,United States,New York City,New York,31,10011,East,3,FUR-FU-10001290,Furniture,1,Furnishings,5,Executive Impressions Supervisor Wall Clock,626,547.3,13,0,175.136,FALSE
511,CA-2017-135307,26/11/2017,27/11/2017,First Class,LS-17245,Lynn Smith,257,Consumer,1,United States,Gladstone,Missouri,24,64118,Central,4,FUR-FU-10001290,Furniture,1,Furnishings,5,Executive Impressions Supervisor Wall Clock,626,126.3,3,0,40.416,FALSE
7334,CA-2015-125563,11/04/2015,17/04/2015,Standard Class,PR-18880,Patrick Ryan,205,Consumer,1,United States,Tampa,Florida,9,33614,South,1,FUR-FU-10001290,Furniture,1,Furnishings,5,Executive Impressions Supervisor Wall Clock,626,67.36,2,0.2,10.104,FALSE
309,CA-2017-126774,15/04/2017,17/04/2017,First Class,SH-20395,Shahid Hopkins,103,Consumer,1,United States,Arlington,Virginia,45,22204,South,1,OFF-AR-10002804,Office Supplies,2,Art,4,Faber Castell Col-Erase Pencils,627,4.89,1,0,2.0049,FALSE
3788,CA-2016-169971,04/09/2016,09/09/2016,Standard Class,IL-15100,Ivan Liston,136,Consumer,1,United States,Houston,Texas,42,77041,Central,4,OFF-AR-10002804,Office Supplies,2,Art,4,Faber Castell Col-Erase Pencils,627,3.912,1,0.2,1.0269,FALSE
4303,CA-2014-123253,22/08/2014,25/08/2014,Second Class,DE-13255,Deanra Eno,240,Home Office,3,United States,Lakewood,Ohio,34,44107,East,3,OFF-AR-10002804,Office Supplies,2,Art,4,Faber Castell Col-Erase Pencils,627,3.912,1,0.2,1.0269,TRUE
6062,CA-2015-134201,10/04/2015,16/04/2015,Standard Class,EH-14125,Eugene Hildebrand,10,Home Office,3,United States,Rochester,New York,31,14609,East,3,OFF-AR-10002804,Office Supplies,2,Art,4,Faber Castell Col-Erase Pencils,627,14.67,3,0,6.0147,TRUE
5526,CA-2017-154501,30/04/2017,05/05/2017,Standard Class,EA-14035,Erin Ashbrook,193,Corporate,2,United States,Los Angeles,California,4,90008,West,2,OFF-AR-10002804,Office Supplies,2,Art,4,Faber Castell Col-Erase Pencils,627,9.78,2,0,4.0098,FALSE
3305,CA-2014-104738,30/12/2014,01/01/2015,Second Class,SP-20620,Stefania Perrino,213,Corporate,2,United States,Laredo,Texas,42,78041,Central,4,OFF-EN-10004955,Office Supplies,2,Envelopes,2,Fashion Color Clasp Envelopes,628,12.984,3,0.2,4.7067,FALSE
1245,CA-2017-133641,14/05/2017,21/05/2017,Standard Class,EJ-14155,Eva Jacobs,70,Consumer,1,United States,Gulfport,Mississippi,23,39503,South,1,OFF-EN-10004955,Office Supplies,2,Envelopes,2,Fashion Color Clasp Envelopes,628,48.69,9,0,23.8581,FALSE
2575,CA-2014-129091,22/11/2014,27/11/2014,Standard Class,RA-19885,Ruben Ausman,614,Corporate,2,United States,Columbus,Georgia,10,31907,South,1,OFF-EN-10004955,Office Supplies,2,Envelopes,2,Fashion Color Clasp Envelopes,628,16.23,3,0,7.9527,FALSE
6646,US-2015-156496,10/08/2015,16/08/2015,Standard Class,WB-21850,William Brown,6,Consumer,1,United States,Redmond,Oregon,36,97756,West,2,OFF-AP-10001469,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector,629,133.472,4,0.2,15.0156,FALSE
706,CA-2014-138527,12/09/2014,17/09/2014,Standard Class,BN-11470,Brad Norvell,768,Corporate,2,United States,Cary,North Carolina,32,27511,South,1,OFF-AP-10001469,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector,629,166.84,5,0.2,18.7695,FALSE
9133,CA-2017-100055,28/05/2017,01/06/2017,Standard Class,MD-17860,Michael Dominguez,55,Corporate,2,United States,Laurel,Maryland,19,20707,East,3,OFF-AP-10001469,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector,629,125.13,3,0,36.2877,FALSE
7060,CA-2016-165330,11/12/2016,11/12/2016,Same Day,WB-21850,William Brown,6,Consumer,1,United States,Anaheim,California,4,92804,West,2,OFF-AP-10001469,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector,629,83.42,2,0,24.1918,TRUE
7715,CA-2014-150203,05/12/2014,07/12/2014,First Class,JB-15925,Joni Blumstein,450,Consumer,1,United States,Los Angeles,California,4,90032,West,2,OFF-AP-10001469,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector,629,250.26,6,0,72.5754,FALSE
6562,CA-2017-144680,31/03/2017,02/04/2017,First Class,SC-20260,Scott Cohen,335,Corporate,2,United States,Arlington,Texas,42,76017,Central,4,OFF-AP-10003040,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,630,33.62,5,0.8,-90.774,FALSE
4300,CA-2017-129021,23/08/2017,26/08/2017,Second Class,PO-18850,Patrick O'Brill,135,Consumer,1,United States,Tallahassee,Florida,9,32303,South,1,OFF-AP-10003040,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,630,161.376,6,0.2,12.1032,FALSE
6823,US-2017-115609,02/11/2017,07/11/2017,Standard Class,CS-12505,Cindy Stewart,321,Consumer,1,United States,Los Angeles,California,4,90036,West,2,OFF-AP-10003040,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,630,168.1,5,0,43.706,FALSE
8588,CA-2017-162015,11/07/2017,18/07/2017,Standard Class,KB-16240,Karen Bern,628,Corporate,2,United States,Los Angeles,California,4,90049,West,2,OFF-AP-10003040,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,630,168.1,5,0,43.706,TRUE
940,CA-2015-148250,13/12/2015,17/12/2015,Standard Class,RP-19270,Rachel Payne,301,Corporate,2,United States,Riverside,California,4,92503,West,2,OFF-AP-10003040,Office Supplies,2,Appliances,3,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,630,134.48,4,0,34.9648,FALSE
1727,CA-2015-127453,19/12/2015,20/12/2015,First Class,JK-15370,Jay Kimmel,172,Consumer,1,United States,Philadelphia,Pennsylvania,37,19143,East,3,OFF-AP-10003860,Office Supplies,2,Appliances,3,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,631,88.832,4,0.2,7.7728,FALSE
3001,CA-2014-138317,21/06/2014,25/06/2014,Standard Class,NW-18400,Natalie Webber,481,Consumer,1,United States,Philadelphia,Pennsylvania,37,19120,East,3,OFF-AP-10003860,Office Supplies,2,Appliances,3,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,631,44.416,2,0.2,3.8864,FALSE
8864,CA-2015-125934,11/09/2015,18/09/2015,Standard Class,SN-20560,Skye Norling,448,Home Office,3,United States,Paterson,New Jersey,29,7501,East,3,OFF-AP-10003860,Office Supplies,2,Appliances,3,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,631,111.04,4,0,29.9808,FALSE
5034,CA-2016-155166,26/12/2016,02/01/2017,Standard Class,BB-11545,Brenda Bowman,476,Corporate,2,United States,Vineland,New Jersey,29,8360,East,3,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,26.49,1,0,7.4172,FALSE
9772,CA-2016-123533,24/11/2016,30/11/2016,Standard Class,SC-20050,Sample Company A,97,Home Office,3,United States,Hialeah,Florida,9,33012,South,1,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,42.384,2,0.2,4.2384,FALSE
5865,US-2014-117968,05/08/2014,07/08/2014,Second Class,RS-19420,Ricardo Sperren,647,Corporate,2,United States,Meriden,Connecticut,6,6450,East,3,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,79.47,3,0,22.2516,FALSE
2352,CA-2017-109701,02/12/2017,03/12/2017,Same Day,AM-10360,Alice McCarthy,78,Corporate,2,United States,Los Angeles,California,4,90032,West,2,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,79.47,3,0,22.2516,FALSE
2670,US-2015-139759,25/08/2015,30/08/2015,Standard Class,NL-18310,Nancy Lomonaco,750,Home Office,3,United States,Los Angeles,California,4,90045,West,2,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,105.96,4,0,29.6688,FALSE
2231,CA-2014-128055,31/03/2014,05/04/2014,Standard Class,AA-10315,Alex Avila,170,Consumer,1,United States,San Francisco,California,4,94122,West,2,OFF-AP-10002765,Office Supplies,2,Appliances,3,Fellowes Advanced Computer Series Surge Protectors,632,52.98,2,0,14.8344,FALSE
7951,CA-2014-131009,01/03/2014,05/03/2014,Standard Class,SC-20380,Shahid Collister,61,Consumer,1,United States,El Paso,Texas,42,79907,Central,4,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,129.552,3,0.2,-22.6716,FALSE
5379,CA-2014-125542,05/12/2014,07/12/2014,First Class,NB-18655,Nona Balk,559,Corporate,2,United States,Philadelphia,Pennsylvania,37,19134,East,3,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,172.736,4,0.2,-30.2288,FALSE
9135,CA-2016-124254,12/04/2016,17/04/2016,Standard Class,TB-21175,Thomas Boland,350,Corporate,2,United States,Wilson,North Carolina,32,27893,South,1,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,129.552,3,0.2,-22.6716,FALSE
449,CA-2016-166674,01/04/2016,03/04/2016,Second Class,RB-19360,Raymond Buch,107,Consumer,1,United States,Auburn,New York,31,13021,East,3,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,161.94,3,0,9.7164,FALSE
4907,US-2014-146353,14/10/2014,16/10/2014,Second Class,JE-15610,Jim Epp,151,Corporate,2,United States,Concord,New Hampshire,28,3301,East,3,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,269.9,5,0,16.194,FALSE
2158,CA-2014-124646,22/06/2014,24/06/2014,First Class,DV-13465,Dianna Vittorini,327,Consumer,1,United States,Minneapolis,Minnesota,22,55407,Central,4,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,161.94,3,0,9.7164,FALSE
1310,CA-2016-141397,20/06/2016,21/06/2016,First Class,RC-19825,Roy Collins,660,Consumer,1,United States,Pasadena,California,4,91104,West,2,OFF-ST-10001469,Office Supplies,2,Storage,6,Fellowes Bankers Box Recycled Super Stor/Drawer,633,161.94,3,0,9.7164,FALSE
3247,US-2017-140907,10/12/2017,12/12/2017,Second Class,BP-11185,Ben Peterman,581,Corporate,2,United States,Seattle,Washington,46,98103,West,2,OFF-ST-10000060,Office Supplies,2,Storage,6,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,634,324.9,5,0,38.988,FALSE
6786,CA-2017-121293,25/07/2017,28/07/2017,Second Class,JC-15775,John Castell,325,Consumer,1,United States,Philadelphia,Pennsylvania,37,19143,East,3,OFF-ST-10000060,Office Supplies,2,Storage,6,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,634,259.92,5,0.2,-25.992,FALSE
9136,CA-2016-124254,12/04/2016,17/04/2016,Standard Class,TB-21175,Thomas Boland,350,Corporate,2,United States,Wilson,North Carolina,32,27893,South,1,OFF-ST-10000060,Office Supplies,2,Storage,6,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,634,51.984,1,0.2,-5.1984,FALSE
2087,CA-2016-140501,23/06/2016,28/06/2016,Standard Class,IM-15070,Irene Maddox,343,Consumer,1,United States,New York City,New York,31,10009,East,3,OFF-ST-10000060,Office Supplies,2,Storage,6,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,634,324.9,5,0,38.988,FALSE
442,CA-2016-115756,05/09/2016,07/09/2016,Second Class,PK-19075,Pete Kriz,265,Consumer,1,United States,Detroit,Michigan,21,48227,Central,4,OFF-ST-10000060,Office Supplies,2,Storage,6,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,634,194.94,3,0,23.3928,FALSE
